lng,lat
-122.4422158,37.7151109
-122.4892687,37.7538789
-122.3970097,37.7679875
-122.4202143,37.7617291
-122.461612,37.7604374
-122.4301927,37.7977006
-122.4050849,37.7296789
-122.408118,37.7946893
-122.3937841,37.7803709
-122.411665,37.7880621
-122.4354075,37.7990652
-122.4221944,37.7670006
-122.417402,37.7390915
-122.3955159,37.7790028
-122.4033785,37.77279669
-122.4742097,37.7320265
-122.4133483,37.7866468
-122.4155662,37.739025
-122.4090582,37.807075
-122.4693808,37.7827943
-122.4459211,37.72035702
-122.4362943,37.7969244
-122.4193559,37.78932763
-122.3911919,37.788953
-122.4102492,37.7860891
-122.3990893,37.7944297
-122.4828269,37.7824295
-122.4186152,37.7869268
-122.4193881,37.7714103
-122.416779,37.8061098
-122.4788989,37.7634092
-122.4121319,37.7887144
-122.4672789,37.7820519
-122.3998927,37.7871181
-122.4601187,37.7810714
-122.42261,37.77877435
-122.3986408,37.7789776
-122.4205793,37.790432
-122.3912878,37.7823428
-122.406242,37.7756911
-122.4931914,37.77583533
-122.390709,37.7899686
-122.4206443,37.7617031
-122.4699442,37.78276816
-122.3884736,37.7764305
-122.418889,37.7603013
-122.4184978,37.7907641
-122.408194,37.78645586
-122.4420648,37.7991891
-122.3930343,37.77318202
-122.4210391,37.7739347
-122.4194262,37.7896881
-122.4191467,37.7742841
-122.3980644,37.7849287
-122.4604983,37.7810542
-122.4535041,37.72347143
-122.4665545,37.7807809
-122.3961204,37.7849553
-122.4100569,37.796854
-122.4215344,37.7817853
-122.3932398,37.7903866
-122.4190922,37.7521513
-122.3979143,37.7864068
-122.415623,37.78935662
-122.4561989,37.72397626
-122.4344325,37.7838245
-122.4054866,37.7119318
-122.467868,37.7391311
-122.3916246,37.7317365
-122.4210185,37.7852305
-122.4634224,37.7771914
-122.3979196,37.796265
-122.4306487,37.7978245
-122.3956452,37.77671161
-122.4043468,37.7287112
-122.4233766,37.7796384
-122.4777248,37.780276
-122.4227654,37.7754008
-122.3976464,37.7761049
-122.4223286,37.7824567
-122.3923691,37.77371205
-122.4025065,37.80022168
-122.4684751,37.78053328
-122.4763827,37.780609
-122.43236,37.7903624
-122.4312932,37.7719367
-122.4174515,37.75557
-122.4203365,37.7681971
-122.4808236,37.7804075
-122.4729021,37.7316286
-122.3960764,37.7926528
-122.4041212,37.7888906
-122.3924111,37.7726081
-122.4049604,37.7915325
-122.4224462,37.7746668
-122.4536428,37.72364594
-122.4225197,37.7905068
-122.4481542,37.7870087
-122.4865539,37.7798689
-122.4232554,37.7941505
-122.4186372,37.755244
-122.4122942,37.80788928
-122.4161514,37.7736753
-122.4137056,37.78481081
-122.4338914,37.7346239
-122.4799329,37.7801759
-122.422464,37.78070521
-122.4048984,37.7847885
-122.4216962,37.7784495
-122.4216245,37.78464221
-122.4376656,37.7730383
-122.4115082,37.7764124
-122.3970791,37.7964331
-122.4106795,37.7888987
-122.4623445,37.7809735
-122.3969581,37.7968228
-122.4209967,37.7877071
-122.40548,37.7711321
-122.3960812,37.792861
-122.4804424,37.7210117
-122.4190748,37.7569781
-122.4447573,37.77034734
-122.4027172,37.7922656
-122.4572154,37.763587
-122.39253,37.77274412
-122.4806422,37.7634783
-122.4382748,37.7758353
-122.4166402,37.7868771
-122.4325226,37.78272093
-122.3959489,37.7887002
-122.3924087,37.7914838
-122.4066011,37.7119707
-122.490017,37.7537418
-122.4177016,37.7651013
-122.4014687,37.7721339
-122.4319171,37.7511026
-122.3931472,37.79069064
-122.4666226,37.7402088
-122.4013098,37.788467
-122.4022156,37.79797479
-122.414896,37.7855028
-122.4162751,37.7735403
-122.4666728,37.7639467
-122.4315612,37.7652555
-122.4077153,37.7902225
-122.4687827,37.7828779
-122.4743322,37.7636102
-122.4038495,37.7955201
-122.4984731,37.7759167
-122.4185936,37.7490603
-122.4803862,37.7631336
-122.3945558,37.7898037
-122.4377778,37.78449434
-122.4223818,37.7993707
-122.3928246,37.79117621
-122.42021,37.7952565
-122.4746509,37.780415
-122.4215859,37.7779064
-122.3991135,37.7813129
-122.4832532,37.7632231
-122.422796,37.7409017
-122.4326412,37.7833068
-122.4139058,37.7824407
-122.4166937,37.7391338
-122.4283545,37.7856821
-122.4663396,37.7654444
-122.4077137,37.7660422
-122.4743515,37.7322795
-122.4203281,37.7812767
-122.3969098,37.7956168
-122.4096772,37.7949542
-122.3967418,37.77302117
-122.418296,37.7753858
-122.4206293,37.7446097
-122.4016033,37.800932
-122.3881922,37.7764514
-122.3919454,37.77423996
-122.3981805,37.7959318
-122.4042301,37.7808163
-122.4183292,37.7754123
-122.4481709,37.7880897
-122.4152337,37.7757042
-122.4769916,37.7803092
-122.4638082,37.7635188
-122.4213819,37.7777764
-122.3860897,37.770188
-122.4202952,37.7933279
-122.4622302,37.7833024
-122.3857905,37.76920771
-122.3940341,37.7877711
-122.478805,37.7804996
-122.4045856,37.76647693
-122.3883091,37.7841318
-122.4402129,37.7864037
-122.4489628,37.7698111
-122.4135744,37.8058529
-122.4140077,37.7736393
-122.4007486,37.79080321
-122.4037771,37.76642681
-122.4109694,37.7712157
-122.4159631,37.78917821
-122.4136677,37.7857638
-122.4054166,37.7318361
-122.3983988,37.7978031
-122.4118921,37.7849188
-122.4491749,37.7697841
-122.3922624,37.7868107
-122.3983963,37.79535387
-122.4056442,37.788693
-122.4142063,37.78188729
-122.3958183,37.7898671
-122.4156569,37.7820183
-122.4198424,37.7658743
-122.4006451,37.7910698
-122.4195612,37.7858529
-122.4084527,37.7902655
-122.405285,37.7965176
-122.4757031,37.7806398
-122.417984,37.7764942
-122.4084762,37.7872706
-122.4292696,37.7723186
-122.483004,37.7632341
-122.395606,37.7845462
-122.4197861,37.7853874
-122.4132814,37.77306
-122.4106707,37.7666309
-122.4023898,37.8040823
-122.4208814,37.7840136
-122.4013109,37.8005334
-122.4230978,37.8054257
-122.4009044,37.7819383
-122.4113273,37.7717348
-122.4179447,37.76522433
-122.4111783,37.7848367
-122.4208925,37.7556701
-122.4020985,37.7974137
-122.4231001,37.7933822
-122.4802333,37.7801623
-122.4240496,37.7862299
-122.4155793,37.78936214
-122.4986472,37.77558598
-122.409099,37.7863433
-122.3945537,37.7900268
-122.4205795,37.7645084
-122.3866579,37.77182375
-122.4636207,37.7635371
-122.3986108,37.7743864
-122.4019809,37.7714307
-122.486839,37.7803454
-122.4099082,37.798385
-122.4222338,37.7819879
-122.4317803,37.7512863
-122.4221499,37.7751454
-122.4199359,37.8067815
-122.3959912,37.7925848
-122.4181488,37.7554179
-122.4344506,37.7849112
-122.4155682,37.7823626
-122.4180065,37.7486464
-122.3906156,37.77185028
-122.400016,37.7809869
-122.3998133,37.7780572
-122.3948204,37.7819949
-122.4139757,37.7523537
-122.4389847,37.7844757
-122.4178623,37.807901
-122.4338734,37.7970944
-122.4664226,37.7646481
-122.4371407,37.7236572
-122.388421,37.7827347
-122.414946,37.8074134
-122.4007572,37.7908446
-122.3988883,37.7847838
-122.4192455,37.7746005
-122.4035015,37.7961517
-122.4392113,37.7161016
-122.4200194,37.7897484
-122.3973517,37.76826013
-122.3984522,37.7754693
-122.4380048,37.8005302
-122.4803573,37.7799602
-122.3921814,37.7816411
-122.4161409,37.77498605
-122.4421093,37.7823216
-122.4218547,37.7967616
-122.4724859,37.7314417
-122.4021008,37.789273
-122.4115537,37.7788196
-122.4013997,37.785623
-122.4196898,37.7460657
-122.4672311,37.7828929
-122.4061337,37.791508
-122.4138623,37.7856304
-122.394326,37.7875405
-122.4606237,37.7830479
-122.4045188,37.7982183
-122.4501759,37.7695319
-122.4026852,37.78907
-122.4189913,37.7553672
-122.4211912,37.7926788
-122.4199861,37.746203
-122.410939,37.7836494
-122.4208798,37.8075049
-122.4546874,37.7816682
-122.3975958,37.7962307
-122.4073681,37.7987056
-122.4218839,37.7637593
-122.4158741,37.7524417
-122.4162954,37.7750673
-122.419078,37.78782624
-122.4014494,37.7976258
-122.4363839,37.7607514
-122.3958572,37.7849889
-122.4671431,37.7820612
-122.399867,37.7829232
-122.3974729,37.7774522
-122.4330764,37.7841338
-122.4006158,37.7909274
-122.4320372,37.780322
-122.3866887,37.76554672
-122.4956871,37.7758588
-122.4130913,37.7859962
-122.3947946,37.793023
-122.4114319,37.7789157
-122.4865405,37.7801419
-122.4208087,37.7941658
-122.4066771,37.77947551
-122.4226612,37.7757302
-122.4206586,37.7753352
-122.4011457,37.8013806
-122.4190749,37.7835657
-122.4591188,37.7833572
-122.470209,37.7371578
-122.4430923,37.7827094
-122.4211847,37.7855138
-122.3911452,37.76889998
-122.3933632,37.7807033
-122.4193353,37.7554567
-122.4096703,37.78519549
-122.4663104,37.782289
-122.4212877,37.7760732
-122.4176993,37.752175
-122.420486,37.7634835
-122.3960548,37.79284
-122.4202195,37.7763449
-122.4143357,37.786647
-122.4008439,37.7880974
-122.4190102,37.7650223
-122.4622258,37.7832392
-122.418121,37.7866654
-122.4860169,37.7425135
-122.4107209,37.7833986
-122.4196533,37.7811988
-122.3990225,37.7750253
-122.4223299,37.773246
-122.3873106,37.76482295
-122.4329234,37.7840307
-122.3966023,37.77564721
-122.4618047,37.7809953
-122.3915986,37.7896949
-122.4090151,37.7984943
-122.4812205,37.7801172
-122.4330499,37.7853216
-122.4664813,37.780704
-122.421232,37.7959295
-122.449678,37.7657819
-122.4381298,37.7201241
-122.4047497,37.76965954
-122.45267,37.7448716
-122.3999593,37.7928154
-122.4248988,37.7868195
-122.4225756,37.7778226
-122.4033031,37.7703975
-122.4180884,37.7652157
-122.4214874,37.78427301
-122.4675478,37.7826365
-122.4328744,37.7852515
-122.4166741,37.7870419
-122.4191797,37.7892917
-122.4089958,37.7852892
-122.4180221,37.7833132
-122.444951,37.77032265
-122.4253184,37.77018105
-122.3960758,37.7773406
-122.4205584,37.749916
-122.4524909,37.7448079
-122.4250027,37.78135186
-122.4358714,37.7234196
-122.4077312,37.7935723
-122.4662828,37.7822881
-122.4227844,37.793433
-122.4082052,37.776917
-122.4213634,37.7818071
-122.3880654,37.76501054
-122.4141118,37.7885878
-122.4190287,37.7574315
-122.4331143,37.79000601
-122.4231497,37.7878786
-122.4196861,37.7834879
-122.3946094,37.7903146
-122.4148985,37.7724423
-122.4611994,37.762461
-122.401663,37.7910062
-122.4206951,37.7885817
-122.3959668,37.7788887
-122.3961986,37.777244
-122.4217101,37.7752007
-122.424344,37.7861931
-122.3923137,37.7912486
-122.4633005,37.7832366
-122.4409752,37.7995212
-122.4100349,37.8000875
-122.4099327,37.7843339
-122.4483061,37.7879647
-122.4205813,37.75242
-122.4183607,37.7504522
-122.4557597,37.72388465
-122.4132487,37.7875422
-122.4348374,37.7602462
-122.4663264,37.7652544
-122.4672276,37.7820551
-122.4236087,37.7647444
-122.467515,37.7639097
-122.4294546,37.7977944
-122.4391751,37.8000153
-122.4778771,37.7805414
-122.4141656,37.78298554
-122.4187488,37.7635362
-122.4007648,37.8006026
-122.3976881,37.7895679
-122.4129897,37.8085106
-122.4531192,37.76755905
-122.404579,37.76640883
-122.424537,37.7850198
-122.3973315,37.7972734
-122.4098827,37.7891239
-122.4005301,37.7987273
-122.4048609,37.7740643
-122.417347,37.7763028
-122.4075584,37.7793083
-122.391397,37.7922985
-122.4624802,37.7829628
-122.4007441,37.77270519
-122.4183499,37.7716662
-122.466154,37.7406846
-122.4343938,37.7843776
-122.4186374,37.7909167
-122.4080701,37.7967067
-122.4686686,37.7384572
-122.4225086,37.77688121
-122.4390849,37.7999584
-122.4184237,37.7881494
-122.3973612,37.785145
-122.4224298,37.7831969
-122.4053865,37.7978405
-122.4233959,37.7888123
-122.4165427,37.78924041
-122.3976132,37.7845754
-122.4441053,37.77043045
-122.3969335,37.782315
-122.3935708,37.77274739
-122.4208255,37.7862055
-122.4087886,37.7713851
-122.3906554,37.7803879
-122.4090987,37.80796416
-122.4052505,37.7762137
-122.4614364,37.7810119
-122.396043,37.7966346
-122.4552231,37.7866113
-122.4195397,37.7627688
-122.419044,37.7828774
-122.3946668,37.796442
-122.4958974,37.7758492
-122.4305531,37.7854067
-122.4664625,37.7823619
-122.411539,37.786639
-122.3901503,37.77187784
-122.4096734,37.7780881
-122.398769,37.790383
-122.422255,37.7807318
-122.4004544,37.7951712
-122.4158283,37.7807137
-122.4356196,37.7611645
-122.4634104,37.7811952
-122.4635636,37.777185
-122.3925389,37.7791414
-122.4108594,37.8000324
-122.4143874,37.7840773
-122.4298062,37.7669923
-122.4048604,37.7934928
-122.4816064,37.7634358
-122.4790038,37.7542259
-122.4911354,37.7536924
-122.3960455,37.7928326
-122.4244988,37.78141606
-122.4359569,37.799064
-122.3973198,37.7841998
-122.4371778,37.7724766
-122.3912008,37.7901565
-122.4391398,37.7998889
-122.3913329,37.7896625
-122.4151366,37.775781
-122.4024292,37.80039164
-122.4202365,37.79163
-122.4374273,37.8006033
-122.3983233,37.7841428
-122.4818268,37.7632886
-122.4073923,37.7821052
-122.4377833,37.7212271
-122.4218688,37.7658655
-122.4148881,37.7737456
-122.3997548,37.79316
-122.3997451,37.79178
-122.4814342,37.7822439
-122.4217562,37.7780626
-122.4199935,37.7452422
-122.4534284,37.786181
-122.4373533,37.78468307
-122.4174259,37.7392045
-122.4206608,37.7809349
-122.4016369,37.7900557
-122.392223,37.77939108
-122.4347063,37.78450593
-122.4796952,37.7633742
-122.4198777,37.7705792
-122.4231988,37.7767931
-122.3971562,37.7921026
-122.4077073,37.7659784
-122.4106705,37.7997861
-122.4227731,37.7730204
-122.4212809,37.7597262
-122.4528987,37.7447362
-122.4195818,37.7632091
-122.4191887,37.7591034
-122.4038161,37.76686139
-122.4529617,37.744699
-122.4350775,37.7250887
-122.4199117,37.770453
-122.3888686,37.7857127
-122.3954902,37.7882323
-122.4317782,37.7976234
-122.3907282,37.76732038
-122.4397987,37.7834102
-122.4091873,37.7938561
-122.4184493,37.7513786
-122.4075271,37.7892984
-122.4208073,37.7681687
-122.4181811,37.7832929
-122.4031137,37.7801651
-122.4813493,37.7428837
-122.4089414,37.7854192
-122.4672691,37.7827426
-122.4391737,37.7999949
-122.4290979,37.7978398
-122.4239646,37.7946693
-122.4090812,37.7852785
-122.4595587,37.7245113
-122.4326855,37.7841836
-122.4003104,37.7727278
-122.4137638,37.7817679
-122.4395026,37.7999151
-122.3876702,37.7863089
-122.3913258,37.77374173
-122.4134993,37.7837615
-122.467507,37.7828803
-122.419949,37.774033
-122.4138058,37.8063171
-122.4539813,37.78124729
-122.3961895,37.792743
-122.4110025,37.7850281
-122.4129777,37.78621296
-122.4067258,37.7856956
-122.3936166,37.7906822
-122.4492827,37.786865
-122.4603303,37.7832102
-122.3923826,37.77047774
-122.3960346,37.781035
-122.450524,37.769612
-122.4819916,37.7428555
-122.4817568,37.7428658
-122.4293077,37.79793757
-122.4193275,37.7888848
-122.4228694,37.779703
-122.4214693,37.7869261
-122.4223786,37.76887926
-122.3901644,37.77111804
-122.419213,37.7744963
-122.3968841,37.7839984
-122.3923892,37.7717572
-122.4101786,37.763272
-122.3974574,37.7850691
-122.4094194,37.796536
-122.4026689,37.7937722
-122.3931361,37.7823424
-122.4109279,37.7835948
-122.4212421,37.7942185
-122.4070258,37.7913954
-122.4054452,37.7962133
-122.4911533,37.7534991
-122.3990604,37.7860227
-122.4325525,37.7842005
-122.3946809,37.7915336
-122.4076965,37.7903602
-122.3863683,37.7693095
-122.4007041,37.7905871
-122.4357883,37.7982297
-122.4221812,37.7976014
-122.4634056,37.7827855
-122.4646259,37.7641906
-122.407423,37.7995823
-122.4202268,37.7569088
-122.4232995,37.7855115
-122.4341381,37.7635665
-122.4201831,37.7459964
-122.3941916,37.7871931
-122.420305,37.7650818
-122.4351877,37.7889684
-122.4127917,37.7748442
-122.3930413,37.7904326
-122.4139613,37.7757521
-122.4141061,37.7739515
-122.4048548,37.7707154
-122.4097657,37.78193382
-122.4775673,37.7428849
-122.3900724,37.77188419
-122.4046043,37.76666776
-122.3968761,37.7813956
-122.3921912,37.77301307
-122.4050345,37.788073
-122.3988398,37.7864236
-122.4613211,37.7605877
-122.498212,37.7757434
-122.3969345,37.7766651
-122.4086167,37.7774884
-122.422806,37.7779288
-122.4650808,37.782843
-122.4059532,37.7923193
-122.4213009,37.7959211
-122.4120151,37.7739574
-122.4531617,37.76776884
-122.4095862,37.7948003
-122.4020003,37.76747389
-122.4132063,37.7887021
-122.3890263,37.784371
-122.4725104,37.7316364
-122.473327,37.7638084
-122.4191851,37.7887674
-122.4214279,37.7589973
-122.4184347,37.7882036
-122.453685,37.7442517
-122.4032412,37.7908039
-122.41699,37.8080154
-122.4325753,37.79007402
-122.4208302,37.7730821
-122.4320625,37.784263
-122.428345,37.7864227
-122.4216316,37.7666113
-122.409874,37.7724937
-122.4130776,37.7709898
-122.3919695,37.77295516
-122.4056597,37.7895345
-122.406282,37.793946
-122.402286,37.7739007
-122.416179,37.7814973
-122.4225181,37.7835723
-122.405352,37.7961444
-122.4179296,37.7786257
-122.4089686,37.7938839
-122.4206989,37.7881315
-122.3970095,37.7961076
-122.4825782,37.7634556
-122.4135426,37.7890096
-122.4050119,37.7934734
-122.4034721,37.7277233
-122.458477,37.7244713
-122.4100185,37.7957783
-122.3932489,37.7903939
-122.3995585,37.794164
-122.3924845,37.77361876
-122.4018664,37.7824652
-122.421737,37.7954023
-122.4228463,37.7874722
-122.3916361,37.77398525
-122.4375587,37.7743494
-122.4414937,37.7992614
-122.3919626,37.7921504
-122.4450163,37.77031432
-122.4222926,37.7702461
-122.4230899,37.7933316
-122.4138524,37.774337
-122.466291,37.76474765
-122.422063,37.7678923
-122.4012478,37.8005414
-122.4026453,37.7956698
-122.4393096,37.7996326
-122.40116,37.7891948
-122.4377533,37.7753062
-122.4204953,37.7915974
-122.3999502,37.8007093
-122.4575159,37.7814619
-122.3932331,37.7785908
-122.4170622,37.7391697
-122.3972324,37.7766387
-122.3952012,37.7773977
-122.4214012,37.7778722
-122.4228466,37.806292
-122.3989133,37.8003752
-122.4387366,37.7854458
-122.4045064,37.7792603
-122.3874361,37.77073483
-122.4226524,37.7779484
-122.4655072,37.7636804
-122.4198892,37.7888132
-122.3934993,37.7921943
-122.3928471,37.7813533
-122.4531089,37.76750827
-122.4124992,37.7726697
-122.4223916,37.7835884
-122.4150036,37.7816505
-122.3893542,37.7838743
-122.4236739,37.7815128
-122.4341793,37.7925736
-122.4021622,37.7895711
-122.3989081,37.7995509
-122.461808,37.7252266
-122.4039683,37.790035
-122.4226589,37.7928061
-122.4201217,37.780564
-122.4339985,37.7893579
-122.415668,37.78456261
-122.3931573,37.78890995
-122.4008435,37.77262684
-122.3973109,37.7954435
-122.4056483,37.7915688
-122.4046902,37.7915669
-122.4200875,37.7741428
-122.4211594,37.7871082
-122.4392636,37.7844402
-122.4176872,37.7845107
-122.4025752,37.779736
-122.4154072,37.78363821
-122.4195116,37.7586517
-122.4038132,37.7822676
-122.417226,37.8072385
-122.4346483,37.7253364
-122.4299244,37.79785914
-122.4094076,37.78164941
-122.4221119,37.7661398
-122.401517,37.7720958
-122.4199709,37.74604371
-122.3987173,37.7926437
-122.4008381,37.8025386
-122.4664269,37.7400633
-122.4194943,37.8066154
-122.4177149,37.7851315
-122.3970573,37.7786324
-122.4282568,37.7979467
-122.4655715,37.7830177
-122.4010838,37.7891343
-122.3947421,37.7896506
-122.3985331,37.7976795
-122.4100951,37.7899241
-122.4579806,37.781169
-122.4331776,37.7272506
-122.4152736,37.7809032
-122.416488,37.7723873
-122.4117498,37.7839834
-122.4041787,37.7807752
-122.4328927,37.7974816
-122.389368,37.7833511
-122.420177,37.8066374
-122.4188937,37.7579243
-122.4046111,37.76673748
-122.3937881,37.7798009
-122.4835123,37.7427887
-122.4200102,37.7570155
-122.4182769,37.7514802
-122.4109176,37.7869535
-122.4155466,37.786487
-122.4444907,37.77025685
-122.414638,37.7760482
-122.3887412,37.77197439
-122.4694727,37.7827901
-122.4787491,37.7209547
-122.39265,37.7764327
-122.422075,37.7866127
-122.388493,37.7847858
-122.399831,37.7780434
-122.4087084,37.7783995
-122.4175887,37.7521827
-122.3875219,37.77072847
-122.4052605,37.80490807
-122.405983,37.7894933
-122.409578,37.7722578
-122.4180273,37.777832
-122.4063063,37.7894521
-122.4186116,37.7883034
-122.4213867,37.7633769
-122.4742005,37.763616
-122.4760229,37.7206464
-122.4389904,37.7999099
-122.4141331,37.7388608
-122.4864653,37.7801452
-122.4171442,37.753877
-122.4311606,37.7719536
-122.4160811,37.7733856
-122.4206137,37.775722
-122.4183805,37.7754532
-122.4354812,37.7228361
-122.4092654,37.8011583
-122.3998772,37.7924167
-122.4097437,37.7868386
-122.4026557,37.7956685
-122.3997493,37.8007348
-122.4112802,37.7822601
-122.4135662,37.7524726
-122.411942,37.7893923
-122.4039728,37.7916582
-122.4390418,37.7999241
-122.4024233,37.7946937
-122.4215478,37.787314
-122.408023,37.7951076
-122.4007752,37.781592
-122.4484371,37.7880558
-122.4340262,37.7255478
-122.4415522,37.7880099
-122.4180319,37.77648808
-122.4680423,37.7827072
-122.3865743,37.7656944
-122.4144883,37.7817158
-122.4113096,37.7714249
-122.4904838,37.7538267
-122.4015024,37.7786331
-122.4244353,37.77123929
-122.4494775,37.7868403
-122.4662709,37.76446013
-122.4027828,37.791934
-122.4579457,37.7241709
-122.4037355,37.7878782
-122.4371462,37.7609115
-122.4067464,37.7962853
-122.4014219,37.77217081
-122.4222352,37.7811152
-122.4105872,37.7657516
-122.4240843,37.7827812
-122.4097343,37.7899693
-122.459328,37.7831066
-122.4130005,37.7730696
-122.4355341,37.7980929
-122.3991362,37.7900929
-122.4080406,37.7996771
-122.3932221,37.7730315
-122.3926919,37.7837052
-122.4820517,37.7632787
-122.3863066,37.77027709
-122.4203956,37.7857485
-122.4140373,37.8030768
-122.4058385,37.79789058
-122.4783927,37.7806522
-122.4188357,37.7822534
-122.4814412,37.7427147
-122.3989076,37.7872012
-122.4788904,37.7635636
-122.4231237,37.793499
-122.4315387,37.7719055
-122.4222597,37.7836052
-122.4306286,37.7853973
-122.4219649,37.7668689
-122.4171658,37.7842483
-122.3983829,37.7990113
-122.4179835,37.7841497
-122.3882755,37.7845523
-122.4432318,37.7826916
-122.4212968,37.7598927
-122.3979368,37.7828671
-122.39602,37.7928122
-122.407437,37.8001645
-122.3934832,37.7781494
-122.4198373,37.7754397
-122.4039566,37.7899779
-122.4157512,37.80542807
-122.4198886,37.78962941
-122.4023579,37.7811973
-122.3991317,37.788642
-122.4210921,37.7885311
-122.388026,37.7763101
-122.3987324,37.7816127
-122.4201055,37.7686447
-122.4222158,37.789005
-122.4169542,37.7694865
-122.4197752,37.748236
-122.390733,37.77054771
-122.4205487,37.7641707
-122.4025767,37.7736708
-122.4085865,37.7995054
-122.4188303,37.7538692
-122.4166325,37.7785175
-122.4199832,37.74617249
-122.4189941,37.78783688
-122.4316992,37.784721
-122.4183832,37.7872015
-122.4798514,37.7821791
-122.473038,37.7315003
-122.4219123,37.76631928
-122.4136056,37.7827897
-122.3855689,37.76947456
-122.4195609,37.7648935
-122.4042057,37.7810404
-122.4022277,37.79881604
-122.4228414,37.7714953
-122.4046241,37.7965581
-122.4355101,37.7975774
-122.3989938,37.7907921
-122.4337485,37.79714873
-122.4501828,37.7819669
-122.4193281,37.7462736
-122.4077862,37.79781138
-122.4277152,37.7981401
-122.4121944,37.7816288
-122.4415687,37.7158903
-122.4215103,37.7728177
-122.4152095,37.8082337
-122.4224447,37.783195
-122.4750562,37.78094
-122.4056633,37.7758891
-122.4213399,37.7580788
-122.4182668,37.8057899
-122.4025365,37.7808139
-122.4175673,37.78910911
-122.4499171,37.7878673
-122.4183012,37.7794655
-122.408379,37.79894019
-122.4987736,37.7757177
-122.4224271,37.7995948
-122.3917585,37.7895686
-122.4200514,37.7848425
-122.4083069,37.7940492
-122.4329082,37.79003202
-122.4213624,37.7767964
-122.3940822,37.7800357
-122.4343886,37.784919
-122.4475311,37.7825883
-122.4191711,37.7465165
-122.4142321,37.7524319
-122.4225151,37.7992541
-122.4029629,37.7708519
-122.395558,37.784508
-122.4168188,37.774653
-122.467327,37.7392822
-122.4238813,37.785873
-122.3989079,37.7909275
-122.4696915,37.78250926
-122.440249,37.7862235
-122.4499387,37.7653673
-122.4200139,37.7676909
-122.4210733,37.7575578
-122.4197196,37.7829725
-122.457782,37.72432422
-122.3889802,37.7883787
-122.418331,37.750142
-122.4827784,37.763244
-122.4339455,37.7259665
-122.4597339,37.7631097
-122.4015169,37.78836
-122.4218835,37.7940292
-122.4071319,37.7941981
-122.4172692,37.8074585
-122.4908841,37.753511
-122.4081289,37.7711032
-122.3970849,37.790248
-122.4204576,37.7445235
-122.399127,37.7736591
-122.4027633,37.80150967
-122.4084121,37.7996347
-122.4050566,37.7915202
-122.4594849,37.7244959
-122.4014072,37.7934986
-122.4854994,37.7801887
-122.4397438,37.7834172
-122.3927183,37.7824827
-122.4218142,37.7652952
-122.4071543,37.7950181
-122.4188537,37.776519
-122.4670025,37.739903
-122.4239905,37.7768166
-122.4359702,37.7612134
-122.4248553,37.7866037
-122.4048617,37.7767766
-122.4164626,37.787337
-122.3938213,37.7831222
-122.3972259,37.7963533
-122.4179009,37.7618688
-122.430759,37.7514393
-122.4198185,37.7787559
-122.3951108,37.7866782
-122.3974085,37.777753
-122.4005775,37.7996796
-122.4224758,37.789301
-122.4211482,37.7829067
-122.4065721,37.78559369
-122.3997313,37.8018676
-122.4505238,37.7821988
-122.4161138,37.7842985
-122.4155183,37.7732479
-122.438944,37.77669063
-122.4044286,37.767226
-122.3980205,37.7848939
-122.3983158,37.7990232
-122.3915657,37.7892521
-122.4343047,37.75123
-122.3930217,37.7862569
-122.4797752,37.7633707
-122.4179795,37.7392579
-122.4663883,37.7641576
-122.4011656,37.7891993
-122.4653692,37.7821462
-122.4211029,37.7763905
-122.3984013,37.7924961
-122.419704,37.7861431
-122.4167286,37.7862143
-122.3966767,37.79446871
-122.4379154,37.77608086
-122.4609025,37.7604685
-122.4246381,37.7984068
-122.4002855,37.782492
-122.4213784,37.7848594
-122.4288167,37.7977801
-122.4108387,37.8069906
-122.443839,37.7826141
-122.4088903,37.77825574
-122.3996788,37.7878139
-122.4232898,37.7758181
-122.4196443,37.7844493
-122.4103973,37.7977262
-122.4136264,37.7771834
-122.4779586,37.7802654
-122.4158234,37.7523346
-122.4561333,37.7638927
-122.4222309,37.7875503
-122.4408852,37.7829908
-122.3988758,37.799384
-122.4126662,37.7846796
-122.4047233,37.7980322
-122.4141277,37.7808085
-122.4113165,37.7758648
-122.3960467,37.7912177
-122.4040367,37.78090527
-122.3931973,37.7826224
-122.4141906,37.7756916
-122.4223812,37.7759339
-122.3928412,37.7710926
-122.4032885,37.7964037
-122.4609824,37.7830314
-122.423761,37.7768446
-122.4183939,37.7618391
-122.3987275,37.78628564
-122.4349723,37.7970926
-122.4189103,37.7907177
-122.4019187,37.7919286
-122.418755,37.7649401
-122.4195469,37.7853651
-122.4239608,37.785964
-122.3909629,37.7329758
-122.4068244,37.7677772
-122.4211365,37.78960661
-122.4691585,37.7638376
-122.4409149,37.7851689
-122.3966699,37.7956782
-122.4336872,37.7884863
-122.3965616,37.7835998
-122.3991413,37.7713122
-122.4443785,37.77039562
-122.4315955,37.7513889
-122.4005674,37.7906923
-122.4234967,37.7969555
-122.3885611,37.7880456
-122.3892422,37.77195731
-122.4186129,37.7649781
-122.397536,37.78897861
-122.4860875,37.7425104
-122.4179751,37.7786199
-122.4054951,37.7897355
-122.4783193,37.7542367
-122.4694183,37.7375175
-122.4662723,37.7824591
-122.4198945,37.7877226
-122.4670067,37.7395518
-122.4221066,37.7847052
-122.4195915,37.7821572
-122.478098,37.7632933
-122.419417,37.7713443
-122.4330111,37.7899113
-122.397114,37.76807065
